time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2012-02-07 11:32:00,-4794.249999999998,-4853.1,13996945.899999991,13995146.9,5691.956553026176,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4813.0}",0.8500000000003638,4853.950000000001,1,121
2012-02-07 11:33:00,-4853.1,-4886.8499999999985,13997517.399999991,13995113.15,5692.818083476197,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4846.75}",0.8500000000003638,4887.699999999999,1,122
2012-02-07 11:34:00,-4886.8499999999985,-4925.699999999999,13997380.09999999,13995074.3,5696.6173701966,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4885.5999999996275}",0.8500000000003638,4926.549999999999,1,123
2012-02-07 11:35:00,-4925.699999999999,-4975.0999999999985,13996045.49999999,13995024.9,5707.90075093336,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4935.0}",0.8500000000003638,4975.949999999999,1,124
2012-02-07 11:36:00,-4975.0999999999985,-4984.599999999999,13999132.799999991,13995015.4,5700.111635590597,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4944.5}",0.8500000000003638,4985.45,1,125
2012-02-07 11:37:00,-4984.599999999999,-5033.3499999999985,13997704.349999992,13994966.65,5710.3933282052285,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 4993.25}",0.8500000000003638,5034.199999999999,1,126
2012-02-07 11:38:00,-5033.3499999999985,-5053.399999999998,13998814.399999993,13994946.6,5704.952935372743,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5013.300000000745}",0.8500000000003638,5054.249999999998,1,127
2012-02-07 11:39:00,-5053.399999999998,-5064.95,13999228.449999994,13994935.05,5697.1697713407975,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5024.8499999996275}",0.8500000000003638,5065.8,1,128
2012-02-07 11:40:00,-5064.95,-5083.449999999999,13998409.399999993,13994916.55,5690.801274317186,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5043.3499999996275}",0.8500000000003638,5084.299999999999,1,129
2012-02-07 11:41:00,-5083.449999999999,-5147.049999999999,13997368.899999993,13994852.95,5712.923221556028,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5106.950000001118}",0.8500000000003638,5147.9,1,130
2012-02-07 11:42:00,-5147.049999999999,-5178.749999999999,13998314.999999993,13994821.25,5711.726681438803,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5138.6500000003725}",0.8500000000003638,5179.599999999999,1,131
2012-02-07 11:43:00,-5178.749999999999,-5220.5999999999985,13998302.099999992,13994779.4,5716.154544501801,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5180.5}",0.8500000000003638,5221.449999999999,1,132
2012-02-07 11:44:00,-5220.5999999999985,-5230.399999999999,13998936.699999992,13994769.6,5707.927588661358,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5190.300000000745}",0.8500000000003638,5231.249999999999,1,133
2012-02-07 11:45:00,-5230.399999999999,-5267.749999999998,13998423.049999991,13994732.25,5709.309580591636,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5227.6500000003725}",0.8500000000003638,5268.5999999999985,1,134
2012-02-07 11:46:00,-5267.749999999998,-5316.899999999999,13997928.49999999,13994683.1,5718.256503675166,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5276.800000000745}",0.8500000000003638,5317.749999999999,1,135
2012-02-07 11:47:00,-5316.899999999999,-5342.799999999998,13998010.649999991,13994657.2,5714.274799987575,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5302.700000001118}",0.8500000000003638,5343.649999999999,1,136
2012-02-07 11:48:00,-5342.799999999998,-5379.399999999998,13997507.049999991,13994620.6,5715.1277081195585,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5339.300000000745}",0.8500000000003638,5380.249999999998,1,137
2012-02-07 11:49:00,-5379.399999999998,-5417.749999999999,13998114.49999999,13994582.25,5716.90092976895,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5377.6500000003725}",0.8500000000003638,5418.599999999999,1,138
2012-02-07 11:50:00,-5417.749999999999,-5452.999999999997,13997403.99999999,13994547.0,5716.991172137713,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5412.9000000003725}",0.8500000000003638,5453.849999999998,1,139
2012-02-07 11:51:00,-5452.999999999997,-5480.999999999998,13997298.69999999,13994519.0,5713.7331390694735,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5440.9000000003725}",0.8500000000003638,5481.8499999999985,1,140
2012-02-07 11:52:00,-5480.999999999998,-5512.799999999998,13997837.89999999,13994487.2,5712.0294883633,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5472.700000001118}",0.8500000000003638,5513.649999999999,1,141
2012-02-07 11:53:00,-5512.799999999998,-5558.649999999998,13997881.94999999,13994441.35,5718.007561265551,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5518.550000000745}",0.8500000000003638,5559.499999999998,1,142
2012-02-07 11:54:00,-5558.649999999998,-5599.799999999998,13997550.94999999,13994400.2,5721.109028908284,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5559.700000001118}",0.8500000000003638,5600.649999999999,1,143
2012-02-07 11:55:00,-5599.799999999998,-5643.999999999998,13996102.49999999,13994356.0,5726.012848687966,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5603.9000000003725}",0.8500000000003638,5644.8499999999985,1,144
2012-02-07 11:56:00,-5643.999999999998,-5685.549999999998,13997382.09999999,13994314.45,5729.334114698314,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5645.450000001118}",0.8500000000003638,5686.399999999999,1,145
2012-02-07 11:57:00,-5685.549999999998,-5705.249999999998,13998068.399999991,13994294.75,5723.383073229735,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5665.1500000003725}",0.8500000000003638,5706.0999999999985,1,146
2012-02-07 11:58:00,-5705.249999999998,-5747.999999999998,13996662.649999991,13994252.0,5727.201152478804,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5707.9000000003725}",0.8500000000003638,5748.8499999999985,1,147
2012-02-07 11:59:00,-5747.999999999998,-5848.699999999998,13995138.99999999,13994151.3,5787.199938134156,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5808.5999999996275}",0.8500000000003638,5849.549999999998,1,148
2012-02-07 12:00:00,-5848.699999999998,-5860.949999999999,13998328.94999999,13994139.05,5779.830416702358,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5820.8499999996275}",0.8500000000003638,5861.799999999999,1,149
2012-02-07 12:01:00,-5860.949999999999,-5889.849999999998,13996724.69999999,13994110.15,5776.938838082632,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5849.75}",0.8500000000003638,5890.699999999998,1,150
2012-02-07 12:02:00,-5889.849999999998,-5917.3499999999985,13998122.04999999,13994082.65,5773.458533787059,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5877.25}",0.8500000000003638,5918.199999999999,1,151
2012-02-07 12:03:00,-5917.3499999999985,-5933.849999999997,13998303.89999999,13994066.15,5766.679260435549,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5893.75}",0.8500000000003638,5934.699999999997,1,152
2012-02-07 12:04:00,-5933.849999999997,-5987.049999999999,13997074.19999999,13994012.95,5776.620379645588,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5946.950000001118}",0.8500000000003638,5987.9,1,153
2012-02-07 12:05:00,-5987.049999999999,-6013.999999999999,13998591.84999999,13993986.0,5772.832908393562,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 5973.9000000003725}",0.8500000000003638,6014.849999999999,1,154
2012-02-07 12:06:00,-6013.999999999999,-6059.149999999998,13997606.49999999,13993940.85,5777.509955441442,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6019.050000000745}",0.8500000000003638,6059.999999999998,1,155
2012-02-07 12:07:00,-6059.149999999998,-6083.499999999999,13998482.799999991,13993916.5,5772.852800126873,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6043.4000000003725}",0.8500000000003638,6084.349999999999,1,156
2012-02-07 12:08:00,-6083.499999999999,-6101.899999999999,13997821.699999992,13993898.1,5766.478920081122,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6061.800000000745}",0.8500000000003638,6102.749999999999,1,157
2012-02-07 12:09:00,-6101.899999999999,-6117.15,13997912.999999993,13993882.85,5759.319582304517,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6077.050000000745}",0.8500000000003638,6118.0,1,158
2012-02-07 12:10:00,-6117.15,-6149.649999999999,13998793.699999992,13993850.35,5757.2951741710485,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6109.550000000745}",0.8500000000003638,6150.499999999999,1,159
2012-02-07 12:11:00,-6149.649999999999,-6207.249999999998,13997852.999999993,13993792.75,5769.438411115138,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6167.1500000003725}",0.8500000000003638,6208.0999999999985,1,160
2012-02-07 12:12:00,-6207.249999999998,-6267.849999999998,13997230.599999992,13993732.15,5783.805677869795,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6227.75}",0.8500000000003638,6268.699999999998,1,161
2012-02-07 12:13:00,-6267.849999999998,-6299.449999999998,13996915.749999993,13993700.55,5781.618594645557,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6259.3499999996275}",0.8500000000003638,6300.299999999998,1,162
2012-02-07 12:14:00,-6299.449999999998,-6335.899999999999,13997755.549999993,13993664.1,5781.440094291971,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6295.800000000745}",0.8500000000003638,6336.749999999999,1,163
2012-02-07 12:15:00,-6335.899999999999,-6397.299999999998,13996704.549999993,13993602.7,5796.182316044072,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6357.200000001118}",0.8500000000003638,6398.149999999999,1,164
2012-02-07 12:16:00,-6397.299999999998,-6458.399999999999,13997035.599999994,13993541.6,5810.714489117039,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6418.300000000745}",0.8500000000003638,6459.249999999999,1,165
2012-02-07 12:17:00,-6458.399999999999,-6488.849999999999,13998652.599999994,13993511.15,5808.288019263498,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6448.75}",0.8500000000003638,6489.7,1,166
2012-02-07 12:18:00,-6488.849999999999,-6524.999999999999,13997006.899999995,13993475.0,5808.114311678829,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6484.9000000003725}",0.8500000000003638,6525.849999999999,1,167
2012-02-07 12:19:00,-6524.999999999999,-6584.599999999999,13996326.199999996,13993415.4,5821.333984727401,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6544.5}",0.8500000000003638,6585.45,1,168
2012-02-07 12:20:00,-6584.599999999999,-6614.899999999999,13997196.699999996,13993385.1,5818.915494415103,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6574.800000000745}",0.8500000000003638,6615.749999999999,1,169
2012-02-07 12:21:00,-6614.899999999999,-6661.849999999997,13997390.099999996,13993338.15,5824.0678926265155,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6621.75}",0.8500000000003638,6662.699999999997,1,170
2012-02-07 12:22:00,-6661.849999999997,-6679.149999999997,13997784.249999996,13993320.85,5817.9959229093165,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6639.050000000745}",0.8500000000003638,6679.999999999997,1,171
2012-02-07 12:23:00,-6679.149999999997,-6710.149999999999,13998585.649999997,13993289.85,5815.72523156775,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6670.050000000745}",0.8500000000003638,6710.999999999999,1,172
2012-02-07 12:24:00,-6710.149999999999,-6763.849999999998,13997202.499999996,13993236.15,5824.587325415489,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6723.75}",0.8500000000003638,6764.699999999998,1,173
2012-02-07 12:25:00,-6763.849999999998,-6770.099999999997,13999524.699999996,13993229.9,5816.970368944422,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6730.0}",0.8500000000003638,6770.949999999997,1,174
2012-02-07 12:26:00,-6770.099999999997,-6803.449999999999,13998131.399999995,13993196.55,5815.432175167736,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6763.3499999996275}",0.8500000000003638,6804.299999999999,1,175
2012-02-07 12:27:00,-6803.449999999999,-6824.649999999997,13998157.399999995,13993175.35,5810.070953518154,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6784.550000000745}",0.8500000000003638,6825.499999999997,1,176
2012-02-07 12:28:00,-6824.649999999997,-6868.849999999998,13997698.549999995,13993131.15,5813.206863655484,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6828.75}",0.8500000000003638,6869.699999999998,1,177
2012-02-07 12:29:00,-6868.849999999998,-6907.799999999998,13997787.399999995,13993092.2,5813.885769800222,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6867.700000001118}",0.8500000000003638,6908.649999999999,1,178
2012-02-07 12:30:00,-6907.799999999998,-7000.400000000001,13996776.999999994,13992999.6,5854.0215922102725,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6960.300000000745}",0.8500000000003638,7001.250000000001,1,179
2012-02-07 12:31:00,-7000.400000000001,-7024.349999999998,13998229.399999995,13992975.65,5849.568648961027,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 6984.25}",0.8500000000003638,7025.199999999998,1,180
2012-02-07 12:32:00,-7024.349999999998,-7055.349999999998,13997926.499999994,13992944.65,5847.22404331634,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7015.25}",0.8500000000003638,7056.199999999998,1,181
2012-02-07 12:33:00,-7055.349999999998,-7103.699999999998,13996875.399999995,13992896.3,5852.455204324047,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7063.5999999996275}",0.8500000000003638,7104.549999999998,1,182
2012-02-07 12:34:00,-7103.699999999998,-7184.099999999998,13996868.849999994,13992815.9,5880.266525833326,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7144.0}",0.8500000000003638,7184.949999999998,1,183
2012-02-07 12:35:00,-7184.099999999998,-7227.749999999998,13998240.149999995,13992772.25,5883.2515560132415,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7187.6500000003725}",0.8500000000003638,7228.5999999999985,1,184
2012-02-07 12:36:00,-7227.749999999998,-7258.0499999999965,13997781.399999995,13992741.95,5880.86973062105,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7217.950000001118}",0.8500000000003638,7258.899999999997,1,185
2012-02-07 12:37:00,-7258.0499999999965,-7267.699999999998,13998827.199999996,13992732.3,5873.955212150542,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7227.5999999996275}",0.8500000000003638,7268.549999999998,1,186
2012-02-07 12:38:00,-7267.699999999998,-7289.249999999998,13998395.649999995,13992710.75,5868.951691871426,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7249.1500000003725}",0.8500000000003638,7290.0999999999985,1,187
2012-02-07 12:39:00,-7289.249999999998,-7305.3499999999985,13998518.099999994,13992694.65,5862.782883807724,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7265.25}",0.8500000000003638,7306.199999999999,1,188
2012-02-07 12:40:00,-7305.3499999999985,-7326.099999999998,13998763.549999993,13992673.9,5857.458719740741,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7286.0}",0.8500000000003638,7326.949999999998,1,189
2012-02-07 12:41:00,-7326.099999999998,-7346.199999999998,13998173.799999993,13992653.8,5851.938385184185,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7306.0999999996275}",0.8500000000003638,7347.049999999998,1,190
2012-02-07 12:42:00,-7346.199999999998,-7379.449999999998,13998441.899999993,13992620.55,5850.07109070947,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7339.3499999996275}",0.8500000000003638,7380.299999999998,1,191
2012-02-07 12:43:00,-7379.449999999998,-7404.099999999999,13998234.399999993,13992595.9,5845.577821547169,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7364.0}",0.8500000000003638,7404.95,1,192
2012-02-07 12:44:00,-7404.099999999999,-7457.65,13996791.999999993,13992542.35,5852.814361023838,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7417.550000000745}",0.8500000000003638,7458.5,1,193
2012-02-07 12:45:00,-7457.65,-7498.899999999998,13995995.949999992,13992501.1,5854.039904502627,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7458.800000000745}",0.8500000000003638,7499.749999999998,1,194
2012-02-07 12:46:00,-7498.899999999998,-7564.699999999999,13996610.599999992,13992435.3,5868.775913091688,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7524.5999999996275}",0.8500000000003638,7565.549999999999,1,195
2012-02-07 12:47:00,-7564.699999999999,-7681.999999999998,13995125.249999993,13992318.0,5931.592306339182,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7641.9000000003725}",0.8500000000003638,7682.8499999999985,1,196
2012-02-07 12:48:00,-7681.999999999998,-7779.8499999999985,13993503.749999993,13992220.15,5973.027772184162,5917.000000009313,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7739.75}",0.8500000000003638,7780.699999999999,1,197
2012-02-07 12:49:00,-7779.8499999999985,-7854.799999999997,13996327.349999992,13992145.2,5994.418831284245,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7814.700000001118}",0.8500000000003638,7855.649999999998,1,198
2012-02-07 12:50:00,-7854.799999999997,-7875.549999999998,13998408.499999993,13992124.45,5989.660086393626,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7835.450000001118}",0.8500000000003638,7876.399999999999,1,199
2012-02-07 12:51:00,-7875.549999999998,-7903.499999999998,13998757.199999992,13992096.5,5986.614300550288,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7863.4000000003725}",0.8500000000003638,7904.3499999999985,1,200
2012-02-07 12:52:00,-7903.499999999998,-7942.049999999999,13997143.099999992,13992057.95,5987.064600444446,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7901.950000001118}",0.8500000000003638,7942.9,1,201
2012-02-07 12:53:00,-7942.049999999999,-7990.349999999998,13996612.499999993,13992009.65,5991.71520190836,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7950.25}",0.8500000000003638,7991.199999999998,1,202
2012-02-07 12:54:00,-7990.349999999998,-7999.049999999997,13997902.099999992,13992000.95,5985.159617555402,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7958.950000001118}",0.8500000000003638,7999.899999999998,1,203
2012-02-07 12:55:00,-7999.049999999997,-8018.349999999998,13996891.499999993,13991981.65,5979.9870401844,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 7978.25}",0.8500000000003638,8019.199999999998,1,204
2012-02-07 12:56:00,-8018.349999999998,-8062.799999999997,13995909.399999993,13991937.2,5982.631673591093,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8022.700000001118}",0.8500000000003638,8063.649999999998,1,205
2012-02-07 12:57:00,-8062.799999999997,-8078.699999999998,13998117.049999993,13991921.3,5976.854437711508,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8038.5999999996275}",0.8500000000003638,8079.549999999998,1,206
2012-02-07 12:58:00,-8078.699999999998,-8085.399999999997,13998603.099999994,13991914.6,5969.977897206453,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8045.300000000745}",0.8500000000003638,8086.249999999997,1,207
2012-02-07 12:59:00,-8085.399999999997,-8131.149999999998,13997355.049999993,13991868.85,5972.934949436605,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8091.050000000745}",0.8500000000003638,8131.999999999998,1,208
2012-02-07 13:00:00,-8131.149999999998,-8155.149999999998,13998351.199999994,13991844.85,5968.601084803753,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8115.050000000745}",0.8500000000003638,8155.999999999998,1,209
2012-02-07 13:01:00,-8155.149999999998,-8207.749999999998,13997021.849999994,13991792.25,5974.713407769983,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8167.6500000003725}",0.8500000000003638,8208.599999999999,1,210
2012-02-07 13:02:00,-8207.749999999998,-8223.9,13997720.549999993,13991776.1,5968.894873605461,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8183.800000000745}",0.8500000000003638,8224.75,1,211
2012-02-07 13:03:00,-8223.9,-8289.549999999997,13997619.399999993,13991710.45,5982.193524941481,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8249.450000001118}",0.8500000000003638,8290.399999999998,1,212
2012-02-07 13:04:00,-8289.549999999997,-8351.299999999997,13996688.449999994,13991648.7,5993.168950519883,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8311.200000001118}",0.8500000000003638,8352.149999999998,1,213
2012-02-07 13:05:00,-8351.299999999997,-8475.099999999999,13995763.649999993,13991524.9,6057.914587669172,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8435.0}",0.8500000000003638,8475.949999999999,1,214
2012-02-07 13:06:00,-8475.099999999999,-8540.649999999998,13995423.649999993,13991459.35,6071.228787164742,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8500.550000000745}",0.8500000000003638,8541.499999999998,1,215
2012-02-07 13:07:00,-8540.649999999998,-8574.999999999996,13994247.249999993,13991425.0,6070.0843028541685,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8534.900000000373}",0.8500000000003638,8575.849999999997,1,216
2012-02-07 13:08:00,-8574.999999999996,-8701.899999999998,13994193.699999992,13991298.1,6137.6866674862185,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8661.800000000745}",0.8500000000003638,8702.749999999998,1,217
2012-02-07 13:09:00,-8701.899999999998,-8896.249999999998,13994216.999999993,13991103.75,6304.268391414883,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8856.150000000373}",0.8500000000003638,8897.099999999999,1,218
2012-02-07 13:10:00,-8896.249999999998,-8965.299999999997,13993048.099999992,13991034.7,6319.672728593375,6496.250000007451,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 8925.200000001118}",0.8500000000003638,8966.149999999998,1,219
2012-02-07 13:11:00,-8965.299999999997,-9204.499999999998,13992048.199999992,13990795.5,6572.9660299951365,6951.900000007823,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9164.400000000373}",0.8500000000003638,9205.349999999999,1,220
2012-02-07 13:12:00,-9204.499999999998,-9238.499999999996,13998114.699999992,13990761.5,6571.7650546432415,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9198.400000000373}",0.8500000000003638,9239.349999999997,1,221
2012-02-07 13:13:00,-9238.499999999996,-9291.199999999997,13998322.549999991,13990708.8,6577.86998890377,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9251.099999999627}",0.8500000000003638,9292.049999999997,1,222
2012-02-07 13:14:00,-9291.199999999997,-9325.749999999996,13997130.199999992,13990674.25,6576.846876757123,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9285.650000000373}",0.8500000000003638,9326.599999999997,1,223
2012-02-07 13:15:00,-9325.749999999996,-9388.499999999998,13997067.149999991,13990611.5,6588.085534945637,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9348.400000000373}",0.8500000000003638,9389.349999999999,1,224
2012-02-07 13:16:00,-9388.499999999998,-9426.499999999996,13996203.59999999,13990573.5,6588.2146234217225,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9386.400000000373}",0.8500000000003638,9427.349999999997,1,225
2012-02-07 13:17:00,-9426.499999999996,-9488.199999999995,13996100.94999999,13990511.8,6598.810479951687,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9448.099999999627}",0.8500000000003638,9489.049999999996,1,226
2012-02-07 13:18:00,-9488.199999999995,-9572.199999999997,13995161.99999999,13990427.8,6623.730655592746,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9532.099999999627}",0.8500000000003638,9573.049999999997,1,227
2012-02-07 13:19:00,-9572.199999999997,-9600.25,13994701.09999999,13990399.75,6621.081210048993,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9560.150000000373}",0.8500000000003638,9601.1,1,228
2012-02-07 13:20:00,-9600.25,-9718.849999999999,13994478.94999999,13990281.15,6676.409085101801,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9678.75}",0.8500000000003638,9719.699999999999,1,229
2012-02-07 13:21:00,-9718.849999999999,-9722.649999999996,13999230.84999999,13990277.35,6670.431293983757,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9682.550000000745}",0.8500000000003638,9723.499999999996,1,230
2012-02-07 13:22:00,-9722.649999999996,-9752.249999999998,13998526.09999999,13990247.75,6668.122010162255,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9712.150000000373}",0.8500000000003638,9753.099999999999,1,231
2012-02-07 13:23:00,-9752.249999999998,-9774.349999999995,13998560.84999999,13990225.65,6664.089229998424,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9734.25}",0.8500000000003638,9775.199999999995,1,232
2012-02-07 13:24:00,-9774.349999999995,-9787.699999999997,13998065.44999999,13990212.3,6658.64952853161,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9747.599999999627}",0.8500000000003638,9788.549999999997,1,233
2012-02-07 13:25:00,-9787.699999999997,-9795.799999999997,13998567.89999999,13990204.2,6652.634100695405,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9755.700000001118}",0.8500000000003638,9796.649999999998,1,234
2012-02-07 13:26:00,-9795.799999999997,-9820.8,13997708.349999988,13990179.2,6648.941392180181,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9780.700000001118}",0.8500000000003638,9821.65,1,235
